6.537916286090496021e-01
6.649446156361983329e-01
6.793003182735155576e-01
6.977786908135977795e-01
7.220968524989958004e-01
7.564484545720583375e-01
8.015319539905561008e-01
8.348543469910590931e-01
7.823506873308396781e-01
6.429759091105167190e-01
